,city,employees,founded,CityRanking,job_openings,growth_percentage,estimated_revenues (in millions)
1580,38.833333333333336,36,2009.0,493,1,24,7.56
1581,42.6,890,1935.0,1657,1,37,186.9
1582,115.0,221,2011.5,1874,1,23,0.0
1583,58.129629629629626,197,2011.5,1875,1,66,33.884
1584,58.129629629629626,121,2008.0,1954,1,64,17.545
1585,46.25,40,1987.0,567,1,82,0.0
1586,93.0,148,2015.0,2043,1,61,31.08
1587,37.666666666666664,76,2009.0,2243,1,55,20.52
1588,58.129629629629626,55,2011.5,2271,1,4,9.9
1589,58.129629629629626,177,2011.5,2336,1,26,40.179
1590,38.833333333333336,87,2011.5,604,1,10,18.27
1591,47.86666666666667,158,2004.0,613,1,52,39.658
1592,47.86666666666667,49,2011.5,620,15,29,7.105
1593,58.129629629629626,81,1996.0,2530,1,50,20.25
1594,53.625,146,2011.5,2545,1,7,21.17
1595,53.625,42,2019.0,2551,1,68,13.482
1596,34.0,198,2011.0,2816,23,36,53.46
1597,33.714285714285715,39,1996.0,3095,1,56,10.53
1598,36.0,92,2014.0,3196,1,39,20.24
1599,46.25,46,2010.0,690,1,53,6.67
1600,47.86666666666667,66,1990.0,695,1,38,11.88
1601,47.86666666666667,52,2016.0,696,1,53,0.0
1602,72.0,149,1999.0,3353,1,38,30.396
1603,27.0,92,1993.0,138,1,37,14.26
1604,42.6,92,2006.0,3389,1,37,23.0
1605,58.129629629629626,489,2015.0,3596,5,-4,107.58
1606,47.86666666666667,789,2017.0,727,1,20,122.295
1607,47.86666666666667,44,2011.0,752,1,47,14.212
1608,33.0,100,2008.0,3806,1,33,27.0
1609,115.0,333,2011.0,3816,1,35,0.0
1610,33.6,150,1971.0,4031,1,32,40.5
1611,33.6,186,2013.0,4076,14,25,1.34
1612,29.0,78,1988.0,4149,1,30,19.578
1613,33.714285714285715,118,1871.0,4230,1,30,31.86
1614,37.666666666666664,67,2016.0,4261,1,29,18.09
1615,58.129629629629626,48,2011.5,4299,1,41,8.64
1616,29.0,68,1982.0,4335,1,28,13.668
1617,33.6,65,2017.0,4436,1,27,11.7
1618,31.5,36,2011.0,4524,1,38,4.32
1619,38.833333333333336,130,2011.5,828,1,27,27.3
1620,47.86666666666667,117,2005.0,834,1,27,16.965
1621,47.86666666666667,33,1961.0,836,1,38,6.765
1622,106.0,63,2009.0,4630,1,26,11.34
1623,33.6,73,2011.5,4683,1,26,7.446
1624,54.5,69,1991.0,854,1,25,14.49
1625,31.0,52,2011.5,4782,1,37,9.36
1626,33.6,45,2017.0,4816,1,36,15.885
1627,34.0,35,2011.5,4964,1,35,10.675
1628,22.0,103,2010.0,4982,3,23,14.935
1629,58.129629629629626,39,1970.0,5009,1,34,3.9
1630,22.0,32,1952.0,5101,1,33,0.0
1631,58.129629629629626,55,2011.5,5149,1,34,0.0
1632,58.129629629629626,102,2011.5,5244,1,23,21.42
1633,53.625,52,1984.0,5248,1,33,7.54
1634,53.625,188,2009.0,5319,1,23,32.336
1635,46.25,93,2003.0,917,1,22,23.25
1636,58.129629629629626,67,1992.0,5351,1,22,18.09
1637,58.129629629629626,63,1993.0,5460,1,21,0.0
1638,33.6,237,2012.0,5478,1,22,39.105
1639,16.5,30,2005.0,5479,1,30,3.6
1640,33.6,83,2011.0,5483,2,20,12.035
1641,33.6,85,1994.0,5488,1,21,15.3
1642,58.129629629629626,42,1957.0,5508,1,31,11.34
1643,29.333333333333332,173,2000.0,938,1,22,56.225
1644,29.333333333333332,64,2002.0,941,1,21,7.68
1645,34.0,55,2008.0,5646,1,31,7.975
1646,22.0,104,2012.0,5650,1,21,31.72
1647,38.833333333333336,198,2011.5,952,1,21,44.946
1648,58.129629629629626,78,1974.0,954,1,20,0.0
1649,53.625,84,2011.5,5820,1,20,17.64
1650,24.0,40,1922.0,5880,1,29,13.2
1651,53.625,54,1952.0,6048,1,29,12.258
1652,24.0,76,2001.0,6075,1,19,22.04
1653,46.25,37,2014.0,981,1,28,9.99
1654,54.1219512195122,55,2019.0,1,1,206,14.85
1655,28.0,59,2006.0,5638,1,31,12.98
1656,54.1219512195122,56,2016.0,2,6,124,7.28
1657,166.0,95,2018.0,3,1,197,0.0
1658,54.1219512195122,73,2015.0,4,1,18,0.0
1659,41.45454545454545,67,2014.0,5,1,5,17.018
1660,41.45454545454545,108,2013.0,6,1,61,29.16
1661,54.1219512195122,76,2011.5,7,1,153,0.0
1662,58.129629629629626,129,1987.0,398,1,11,0.0
1663,54.1219512195122,281,2000.0,8,1,5,40.745
1664,40.6,139,2013.0,520,1,40,42.395
1665,58.129629629629626,85,2011.5,543,1,124,20.825
1666,41.45454545454545,111,2011.5,9,1,79,23.31
1667,36.09090909090909,132,2014.0,10,15,12,35.64
1668,82.0,93,1981.0,690,1,111,25.11
1669,82.0,69,2013.0,717,1,109,21.045
1670,54.1219512195122,69,2018.0,11,1,109,0.0
1671,41.45454545454545,719,1992.0,12,2,26,150.99
1672,54.1219512195122,68,1886.0,13,1,106,12.24
1673,82.0,90,1981.0,788,1,105,24.3
1674,40.6,177,2017.0,842,21,20,58.056
1675,166.0,40,2013.0,14,1,135,4.0
1676,54.1219512195122,56,2019.0,15,1,133,15.12
1677,54.1219512195122,67,2010.0,16,2,22,8.265
1678,36.833333333333336,125,1997.0,993,1,23,30.625
1679,40.6,131,2020.0,1076,1,90,42.968
1680,44.44444444444444,46,2011.5,1095,1,119,12.42
1681,58.129629629629626,69,2011.5,1225,1,41,0.0
1682,54.1219512195122,105,2012.0,17,6,6,28.35
1683,54.1219512195122,302,2016.0,18,19,5,79.0
1684,36.09090909090909,113,1982.0,19,1,77,34.465
1685,54.1219512195122,31,2015.0,20,1,29,0.0
1686,37.5,173,1910.0,1494,1,4,36.33
1687,36.09090909090909,206,2011.5,21,1,47,55.62
1688,54.1219512195122,66,2017.0,22,1,43,13.266
1689,54.1219512195122,44,2009.0,23,1,26,5.075
1690,40.6,35,2013.0,1601,1,25,11.235
1691,41.45454545454545,53,2018.0,24,1,96,9.54
1692,54.1219512195122,133,2011.5,25,1,0,0.0
1693,54.1219512195122,190,2014.0,26,1,71,51.3
1694,54.1219512195122,168,2013.0,27,15,63,30.25
1695,41.45454545454545,85,2017.0,28,1,-2,22.95
1696,36.09090909090909,174,2000.0,29,3,25,46.98
1697,82.0,189,2011.5,1748,1,69,61.992
1698,54.1219512195122,38,2011.5,30,1,90,9.538
1699,54.1219512195122,79,2011.5,31,1,65,0.0
1700,58.129629629629626,656,2011.5,32,1,37,177.12
1701,54.1219512195122,31,2015.0,33,1,82,8.37
1702,41.45454545454545,250,2009.0,34,1,18,36.25
1703,40.6,123,2012.0,2081,1,60,37.515
1704,54.1219512195122,160,1999.0,35,1,58,46.4
1705,41.45454545454545,77,2014.0,36,1,57,23.485
1706,44.666666666666664,69,1982.0,2165,1,57,0.0
1707,54.1219512195122,129,2011.5,37,1,57,32.379
1708,40.6,602,1972.0,2177,1,28,0.0
1709,54.1219512195122,178,2014.0,38,4,40,23.14
1710,82.0,377,2015.0,2346,1,56,64.844
1711,37.5,48,2011.5,2412,1,71,8.64
1712,54.1219512195122,34,2018.0,39,1,70,9.18
1713,54.1219512195122,172,2012.0,40,7,33,46.44
1714,58.129629629629626,102,2016.0,2544,1,50,14.79
1715,51.285714285714285,47,2009.0,2565,1,68,0.0
1716,54.1219512195122,141,2014.0,41,42,22,38.07
1717,36.09090909090909,60,2014.0,42,6,40,4.8
1718,54.1219512195122,483,2016.0,43,1,50,79.695
1719,44.44444444444444,189,2011.5,2881,1,30,61.992
1720,54.1219512195122,51,2011.5,44,1,59,10.71
1721,82.0,64,1980.0,2963,1,42,19.52
1722,58.129629629629626,46,2004.0,3003,1,44,12.42
1723,54.1219512195122,49,2011.5,45,1,58,13.23
1724,54.1219512195122,62,2017.0,46,1,41,12.462
1725,54.1219512195122,62,1988.0,47,1,41,14.818
1726,36.09090909090909,66,2009.0,48,1,40,13.464
1727,44.44444444444444,66,2004.0,3085,1,40,11.88
1728,58.129629629629626,34,2008.0,3119,6,42,5.27
1729,54.1219512195122,45,2012.0,49,14,29,0.0
1730,40.6,420,2005.0,3219,19,40,121.8
1731,58.129629629629626,85,2011.5,50,1,37,25.925
1732,41.45454545454545,42,2011.5,51,1,35,11.34
1733,54.1219512195122,77,1996.0,52,1,35,20.79
1734,54.1219512195122,55,2010.0,53,1,49,7.975
1735,54.1219512195122,67,2013.0,54,1,34,14.74
1736,54.1219512195122,84,2013.0,55,1,33,12.18
1737,28.5,108,2011.0,3812,1,33,15.66
1738,44.44444444444444,529,2011.5,3818,1,25,132.779
1739,44.44444444444444,38,2002.0,3820,1,46,6.65
1740,54.1219512195122,73,2011.5,56,1,33,10.585
1741,54.1219512195122,93,2010.0,57,1,33,19.53
1742,36.09090909090909,48,2001.0,58,1,45,12.96
1743,44.44444444444444,48,2010.0,3921,1,45,8.64
1744,54.1219512195122,123,2013.0,59,10,26,15.99
1745,54.1219512195122,174,2012.0,60,6,30,46.98
1746,54.1219512195122,83,2011.5,61,1,32,22.41
1747,28.0,129,2007.0,4014,1,32,0.0
1748,36.09090909090909,72,1999.0,62,1,31,10.44
1749,40.6,116,2001.0,4156,1,30,29.116
1750,44.44444444444444,121,2011.5,4177,1,30,30.371
1751,40.6,77,2013.0,4355,1,28,20.79
1752,28.0,88,1996.0,4421,8,21,18.48
1753,58.129629629629626,46,2016.0,4470,1,39,0.0
1754,44.44444444444444,70,1968.0,4476,1,27,20.3
1755,58.129629629629626,100,2020.0,222,1,133,27.0
1756,58.129629629629626,44,2011.5,429,1,7,4.4
1757,19.166666666666668,509,2008.0,2,13,19,66.17
1758,36.833333333333336,127,2011.5,462,1,131,22.225
1759,28.40909090909091,730,1978.0,3,1,3,94.9
1760,28.40909090909091,245,2011.5,4,1,22,35.525
1761,19.166666666666668,47,2012.0,5,1,2,6.815
1762,28.40909090909091,63,1987.0,7,1,75,13.23
1763,9.5,344,2001.0,1714,5,0,49.88
1764,19.166666666666668,37,2017.0,8,1,19,5.365
1765,21.0,76,1981.0,10,1,13,13.68
1766,27.0,75,2012.0,11,1,56,9.0
1767,58.129629629629626,226,1965.0,2251,1,13,0.0
1768,28.40909090909091,91,2009.0,14,1,52,13.195
1769,26.833333333333332,95,2011.5,15,1,48,14.725
1770,58.129629629629626,41,2011.5,2735,1,64,7.38
1771,48.5,47,2016.0,18,1,62,12.69
1772,28.40909090909091,138,2011.0,19,1,45,34.5
1773,36.833333333333336,102,2011.5,2921,1,44,14.79
1774,28.40909090909091,205,2007.0,20,29,30,29.725
1775,58.129629629629626,42,1987.0,3136,1,56,0.0
1776,28.40909090909091,289,2000.0,22,1,40,60.69
1777,58.129629629629626,212,2010.0,23,25,28,30.74
1778,26.833333333333332,119,2019.0,24,1,38,24.99
1779,36.833333333333336,88,1957.0,3358,1,38,25.52
1780,28.40909090909091,49,1907.0,25,1,48,10.29
1781,28.40909090909091,77,2011.0,26,11,22,19.25
1782,48.5,288,1974.0,27,1,35,51.84
1783,36.833333333333336,61,1971.0,3826,1,33,17.69
1784,26.833333333333332,320,2011.5,29,1,34,67.2
1785,19.166666666666668,123,2011.5,30,1,31,33.21
1786,36.833333333333336,65,2009.0,4121,1,30,16.315
1787,28.40909090909091,102,2000.0,31,1,29,17.85
1788,36.833333333333336,195,1986.0,4345,1,29,23.4
1789,28.40909090909091,93,2019.0,32,1,13,22.785
1790,28.40909090909091,53,2011.5,33,1,39,7.685
1791,28.40909090909091,45,2015.0,37,1,36,11.25
1792,58.129629629629626,129,2007.0,4880,1,25,27.09
1793,28.40909090909091,66,2009.0,38,1,25,17.82
1794,58.129629629629626,63,2016.0,5018,1,24,17.01
1795,16.5,144,2011.5,40,1,24,14.4
1796,28.40909090909091,190,2012.0,43,1,23,51.3
1797,26.833333333333332,94,1994.0,44,1,22,13.63
1798,28.40909090909091,138,2011.5,45,1,22,37.26
1799,36.833333333333336,55,2019.0,5645,1,31,0.0
1800,58.129629629629626,57,2011.0,5906,1,30,18.696
1801,58.129629629629626,36,1908.0,5915,1,29,7.56
1802,21.0,53,2015.0,48,1,29,0.0
1803,9.5,86,2011.5,5964,1,19,15.48
1804,28.40909090909091,54,1945.0,49,1,29,14.58
1805,36.833333333333336,65,1962.0,6147,1,18,11.375
1806,36.833333333333336,65,2011.5,6149,1,18,15.925
1807,19.166666666666668,262,1989.0,51,1,19,70.74
1808,36.833333333333336,53,1888.0,6401,1,26,15.37
1809,27.0,58,1991.0,53,1,26,16.82
1810,28.40909090909091,497,1995.0,55,4,19,104.37
1811,19.166666666666668,50,2010.0,56,1,25,15.25
1812,36.5,70,1990.0,57,1,15,20.3
1813,28.40909090909091,35,2012.0,59,1,21,0.0
1814,58.129629629629626,35,2011.5,6915,1,21,6.125
1815,27.0,41,1998.0,60,1,21,4.92
1816,36.833333333333336,58,1945.0,7028,1,21,15.66
1817,28.40909090909091,59,2010.0,61,1,20,10.62
1818,58.129629629629626,43,2013.0,7140,1,19,13.975
1819,26.833333333333332,50,2009.0,64,1,19,14.5
1820,58.129629629629626,706,1973.0,7297,1,19,232.98
1821,28.40909090909091,730,1983.0,66,4,13,153.3
1822,27.0,61,1997.0,67,1,5,8.845
1823,16.5,38,2011.0,69,1,9,12.54
1824,26.833333333333332,50,2011.5,70,1,0,5.0
1825,28.40909090909091,922,2001.0,71,16,-1,185.322
1826,58.129629629629626,82,2017.0,1986,2,61,22.14
1827,55.285714285714285,95,2016.0,1,24,73,13.775
1828,58.129629629629626,180,2011.5,19,3,374,37.8
1829,58.129629629629626,44,2015.0,2406,1,0,10.78
1830,55.285714285714285,306,2007.0,2,92,92,69.462
1831,55.285714285714285,595,2012.0,3,82,23,80.04
1832,55.285714285714285,220,2018.0,4,3,293,31.9
1833,58.129629629629626,144,2007.0,5,7,289,20.88
1834,61.1,105,2017.0,6,32,106,15.225
1835,55.285714285714285,189,2017.0,7,57,105,27.405
1836,55.285714285714285,212,2011.5,8,64,37,64.66
1837,61.1,610,2010.0,9,14,27,70.325
1838,55.285714285714285,46,2011.5,10,1,109,6.67
1839,55.285714285714285,298,2015.0,11,55,35,38.135
1840,55.285714285714285,75,2015.0,12,21,168,10.875
1841,101.25,335,2016.0,13,1,256,57.62
1842,55.285714285714285,68,2011.0,14,20,62,9.86
1843,55.285714285714285,60,2012.0,15,7,161,15.06
1844,58.129629629629626,88,2018.0,16,1,238,0.0
1845,61.1,101,2016.0,17,11,26,14.645
1846,101.25,89,2016.0,18,8,19,28.925
1847,61.1,189,2017.0,19,13,105,27.405
1848,55.285714285714285,50,2014.0,20,1,79,6.5
1849,61.1,479,2012.0,21,36,28,69.455
1850,55.285714285714285,39,2011.0,22,1,18,6.24
1851,55.285714285714285,147,2013.0,23,1,18,21.315
1852,55.285714285714285,649,2011.5,24,1,203,162.25
1853,55.285714285714285,427,2012.0,25,5,40,61.915
1854,61.1,71,2011.5,26,1,97,10.295
1855,61.1,86,2008.0,27,1,169,12.47
1856,61.1,101,2017.0,28,1,94,14.645
1857,55.285714285714285,35,2018.0,29,1,59,5.075
1858,55.285714285714285,88,2017.0,30,1,63,22.088
1859,58.129629629629626,199,2016.0,31,23,81,40.795
1860,55.285714285714285,205,2014.0,32,10,0,29.725
1861,55.285714285714285,68,2016.0,33,1,58,10.54
1862,55.285714285714285,63,1996.0,34,1,85,12.852
1863,55.285714285714285,69,2009.0,35,1,28,14.49
1864,55.285714285714285,238,2015.0,36,5,21,15.52
1865,58.129629629629626,180,2013.0,37,4,76,45.18
1866,61.1,970,2013.0,38,1,35,197.88
1867,61.1,100,2017.0,39,1,-1,13.0
1868,101.25,68,2017.0,40,1,70,7.975
1869,55.285714285714285,960,2011.0,41,43,24,124.8
1870,55.285714285714285,78,2019.0,42,1,77,12.09
1871,101.25,160,2017.0,43,1,60,39.2
1872,55.285714285714285,143,2018.0,44,1,131,28.743
1873,55.285714285714285,36,2018.0,45,1,13,9.72
1874,61.1,151,2010.0,46,11,21,18.125
1875,58.129629629629626,55,2013.0,513,1,96,14.85
1876,55.285714285714285,40,2015.0,47,1,90,5.8
1877,55.285714285714285,77,2018.0,48,1,120,0.0
1878,55.285714285714285,105,2011.5,49,1,119,0.0
1879,58.129629629629626,79,2011.5,50,1,114,16.59
1880,61.1,526,2015.0,51,1,128,142.02
1881,55.285714285714285,67,2015.0,52,1,12,10.005
1882,55.285714285714285,37,2016.0,53,1,76,9.99
1883,55.285714285714285,122,2010.0,54,1,8,17.69
1884,61.1,46,2011.5,55,1,142,12.42
1885,55.285714285714285,446,2012.0,56,72,1,64.67
1886,55.285714285714285,145,2008.0,57,2,34,18.27
1887,51.8,111,2009.0,58,1,106,16.095
1888,55.285714285714285,675,2009.0,59,29,37,104.625
1889,61.1,190,2011.5,60,1,34,27.55
1890,55.285714285714285,111,2014.0,61,4,31,27.861
1891,61.1,38,2018.0,62,1,65,5.51
1892,55.285714285714285,83,2018.0,63,15,15,0.0
1893,55.285714285714285,73,2011.0,64,1,28,16.571
1894,55.285714285714285,75,2015.0,65,1,27,15.75
1895,55.285714285714285,31,2011.0,66,1,0,4.96
1896,55.285714285714285,61,2011.0,67,1,24,8.845
1897,55.285714285714285,108,2015.0,68,10,17,15.66
1898,55.285714285714285,197,2016.0,69,10,21,24.36
1899,61.1,438,2001.0,70,1,19,63.51
1900,55.285714285714285,47,2017.0,71,1,57,6.815
1901,55.285714285714285,55,2018.0,72,1,96,8.525
1902,55.285714285714285,114,2005.0,73,1,93,19.608
1903,55.285714285714285,283,2018.0,74,1,36,43.865
1904,61.1,76,2011.5,75,1,21,11.02
1905,55.285714285714285,33,2016.0,76,1,50,4.785
1906,55.285714285714285,62,2016.0,77,1,19,13.02
1907,61.1,92,2012.0,78,1,19,13.34
1908,55.285714285714285,340,2008.0,79,7,21,69.36
1909,61.1,186,2007.0,80,1,4,26.97
1910,55.285714285714285,34,2019.0,81,1,48,4.93
1911,51.8,63,2011.5,82,1,85,12.726
1912,55.285714285714285,103,2004.0,83,17,0,14.935
1913,55.285714285714285,58,2016.0,84,1,115,8.41
1914,18.666666666666668,93,2016.0,1214,2,12,13.485
1915,61.1,66,2017.0,85,1,83,0.0
1916,82.0,49,2008.0,1246,1,69,14.945
1917,55.285714285714285,407,2015.0,86,37,12,57.275
1918,55.285714285714285,70,2015.0,87,1,11,18.9
1919,55.285714285714285,41,2016.0,88,1,37,5.945
1920,55.285714285714285,70,2013.0,89,4,3,8.99
1921,55.285714285714285,32,2018.0,90,1,33,6.528
1922,58.129629629629626,226,2011.5,1380,1,8,79.778
1923,55.285714285714285,64,2016.0,91,1,78,9.28
1924,55.285714285714285,37,2015.0,92,1,32,7.585
1925,55.285714285714285,72,2006.0,93,2,3,18.072
1926,51.8,76,2003.0,94,1,4,19.076
1927,55.285714285714285,280,2011.5,95,1,4,50.4
1928,130.66666666666666,72,1946.0,1,6,279,23.76
1929,68.875,70,2017.0,2,14,84,17.57
1930,68.875,210,2015.0,3,2,244,42.42
1931,51.357142857142854,109,2014.0,4,29,106,29.43
1932,68.875,37,2018.0,5,4,106,9.287
1933,58.129629629629626,64,2015.0,190,1,191,17.28
1934,51.357142857142854,75,2011.5,6,1,34,20.25
1935,119.0,56,2001.0,228,1,229,13.72
1936,68.875,921,2016.0,7,90,27,231.171
1937,63.333333333333336,633,2011.5,8,1,13,208.89
1938,42.666666666666664,776,2010.0,9,78,47,112.52
1939,51.357142857142854,159,2017.0,10,35,46,52.47
1940,63.22222222222222,106,2016.0,11,10,54,15.37
1941,58.129629629629626,324,2011.5,451,1,8,82.296
1942,68.875,112,2011.5,12,1,124,22.512
1943,58.129629629629626,107,2016.0,561,3,49,28.89
1944,63.333333333333336,73,2018.0,13,1,115,10.585
1945,58.129629629629626,766,2006.0,657,106,20,168.52
1946,130.66666666666666,297,2011.5,14,1,39,85.239
1947,68.875,38,2011.5,15,1,138,6.612
1948,58.129629629629626,100,2011.0,16,2,100,0.0
1949,42.45454545454545,81,2011.5,872,1,29,17.01
1950,63.22222222222222,232,2011.5,17,1,100,41.76
1951,58.129629629629626,39,2019.0,981,1,26,10.53
1952,68.875,72,2015.0,18,1,20,9.36
1953,44.54545454545455,48,2019.0,19,1,118,6.96
1954,44.54545454545455,92,2005.0,20,1,84,24.84
1955,54.25,121,2011.5,21,1,83,32.67
1956,58.129629629629626,212,1997.0,22,3,11,30.74
1957,31.666666666666668,40,2011.5,23,1,38,0.0
1958,42.45454545454545,48,2004.0,1304,1,37,12.96
1959,68.875,31,2019.0,24,1,35,4.495
1960,51.357142857142854,80,2008.0,25,1,78,14.4
1961,63.22222222222222,34,1988.0,26,1,100,8.126
1962,130.66666666666666,75,1999.0,27,1,74,18.825
1963,58.129629629629626,163,2006.0,28,17,63,23.635
1964,63.22222222222222,96,2011.5,29,1,71,24.096
1965,42.45454545454545,43,2012.0,1653,1,95,8.772
1966,82.0,39,2001.0,1661,1,95,10.53
1967,72.0,31,2017.0,30,1,94,4.495
1968,58.129629629629626,101,1989.0,31,1,68,33.33
1969,20.0,661,1999.0,32,20,8,95.845
1970,61.5,74,2017.0,1892,1,64,0.0
1971,51.357142857142854,59,2009.0,33,1,16,14.809
1972,58.129629629629626,157,2011.5,1957,1,64,42.39
1973,42.45454545454545,90,2011.5,1963,1,20,0.0
1974,58.129629629629626,127,1989.0,34,1,63,28.956
1975,63.333333333333336,191,2017.0,35,3,62,0.0
1976,44.54545454545455,77,2011.0,36,1,60,19.25
1977,68.875,818,1925.0,37,1,94,269.94
1978,42.45454545454545,88,2011.5,2061,1,60,29.04
1979,119.0,38,2008.0,2092,1,9,7.98
1980,61.5,89,2009.0,2095,1,59,10.68
1981,58.129629629629626,52,2012.0,2121,1,79,16.796
1982,51.357142857142854,69,2011.5,38,1,57,14.076
1983,63.22222222222222,48,2007.0,39,1,78,15.6
1984,60.5,64,2008.0,40,1,56,17.28
1985,68.875,46,2014.0,41,1,5,16.238
1986,51.357142857142854,72,2011.5,42,1,53,18.0
1987,58.129629629629626,90,2010.0,2393,1,53,24.3
1988,72.0,81,2011.5,43,2,50,11.745
1989,35.0,118,2013.0,2462,1,23,29.618
1990,58.129629629629626,30,2011.5,2571,1,67,4.35
1991,42.45454545454545,104,1997.0,2632,1,49,28.08
1992,68.875,80,2018.0,44,1,48,26.4
1993,63.22222222222222,68,2016.0,45,1,48,14.28
1994,51.357142857142854,62,2003.0,46,1,48,19.096
1995,68.875,833,2000.0,47,1,5,0.0
1996,60.5,43,2011.5,48,1,65,11.61
1997,54.25,103,2011.5,49,1,47,33.99
1998,51.357142857142854,76,2015.0,50,1,46,15.96
1999,51.357142857142854,49,2013.0,51,1,63,13.23
2000,49.5,64,1995.0,2794,1,45,0.0
2001,51.357142857142854,93,1995.0,52,1,45,21.111
2002,54.25,54,2014.0,53,1,46,15.66
2003,51.357142857142854,30,2011.5,54,1,58,0.0
2004,68.875,195,2011.5,55,1,42,0.0
2005,68.875,99,2003.0,56,1,41,26.73
2006,54.25,203,1995.0,57,1,41,65.975
2007,32.8,95,2001.0,58,1,40,25.65
2008,42.45454545454545,64,2015.0,3183,1,39,9.28
2009,68.875,48,1996.0,59,1,55,12.96
2010,42.45454545454545,108,2011.5,3285,1,38,29.16
2011,58.129629629629626,62,2011.5,3290,1,38,16.74
2012,58.129629629629626,187,2002.0,60,18,30,18.7
2013,58.129629629629626,40,2003.0,3338,1,38,13.2
2014,42.45454545454545,149,1981.0,3354,1,38,37.399
2015,42.45454545454545,70,1936.0,3356,1,37,22.61
2016,63.22222222222222,221,2013.0,61,1,38,59.67
2017,58.129629629629626,41,2011.5,3380,1,52,10.291
2018,58.129629629629626,205,1919.0,3415,1,38,0.0
2019,63.22222222222222,57,2003.0,62,2,50,11.97
2020,51.357142857142854,235,1988.0,63,1,36,23.97
2021,58.129629629629626,90,1959.0,3705,1,34,16.2
2022,68.875,208,2011.5,64,1,34,56.16
2023,58.129629629629626,75,1988.0,3763,1,19,15.75
2024,35.0,47,1980.0,3800,1,47,11.797
2025,58.129629629629626,38,1973.0,3822,1,46,12.54
2026,51.357142857142854,69,2011.5,65,1,33,12.42
2027,20.0,66,2011.5,66,1,32,10.89
2028,58.129629629629626,88,2016.0,2164,1,57,0.0
2029,114.89887640449439,505,2017.0,1,100,410,65.65
2030,55.0,120,2016.0,731,1,35,30.12
2031,114.89887640449439,276,2019.0,2,10,646,17.286
2032,114.89887640449439,125,2018.0,3,38,205,15.93
2033,114.89887640449439,291,2018.0,4,54,494,34.83
2034,114.89887640449439,286,2016.0,5,48,51,58.344
2035,114.89887640449439,385,2014.0,6,45,183,65.61
2036,114.89887640449439,102,2017.0,7,21,183,13.26
2037,114.89887640449439,168,2017.0,8,37,223,10.295
2038,114.89887640449439,70,2018.0,9,10,150,9.1
2039,114.89887640449439,748,2016.0,10,49,160,127.25
2040,114.89887640449439,80,2018.0,11,24,95,9.86
2041,114.89887640449439,122,2016.0,12,37,69,40.016
2042,114.89887640449439,89,2019.0,13,27,324,12.905
2043,114.89887640449439,75,2017.0,14,20,317,15.75
2044,114.89887640449439,492,2017.0,15,86,78,56.115
2045,114.89887640449439,118,2015.0,16,12,146,17.11
2046,114.89887640449439,170,2017.0,17,28,83,34.68
2047,114.89887640449439,166,2016.0,18,1,388,37.682
2048,114.89887640449439,65,2017.0,19,13,210,17.55
2049,58.129629629629626,510,2011.5,17,153,37,137.7
2050,114.89887640449439,230,2014.0,20,60,54,29.9
2051,114.89887640449439,253,2015.0,21,30,68,36.685
2052,114.89887640449439,116,2018.0,22,34,51,31.32
2053,114.89887640449439,334,2012.0,23,1,11,90.18
2054,114.89887640449439,77,2016.0,24,14,103,10.01
2055,114.89887640449439,62,2018.0,25,1,288,10.23
2056,114.89887640449439,223,2016.0,26,21,51,23.2
2057,114.89887640449439,187,2016.0,27,26,123,50.49
2058,114.89887640449439,72,2016.0,28,16,29,9.36
2059,114.89887640449439,306,2016.0,30,1,1,44.37
2060,84.66666666666667,135,2020.0,31,4,214,19.575
2061,114.89887640449439,198,2017.0,32,23,175,53.46
2062,114.89887640449439,531,2014.0,33,92,63,69.03
2063,114.89887640449439,206,1999.0,34,1,9,46.762
2064,114.89887640449439,185,2011.5,35,1,123,7.6
2065,114.89887640449439,287,2014.0,36,44,108,41.615
2066,114.89887640449439,424,2013.0,37,127,133,61.48
2067,114.89887640449439,84,2017.0,39,25,75,22.68
2068,58.129629629629626,193,2015.0,38,41,51,39.372
2069,114.89887640449439,99,2017.0,40,27,57,22.473
2070,114.89887640449439,116,2011.0,41,9,32,31.32
2071,114.89887640449439,62,2019.0,42,13,138,8.99
2072,114.89887640449439,95,2017.0,43,8,138,13.775
2073,114.89887640449439,261,2017.0,44,1,295,42.543
2074,114.89887640449439,120,2016.0,45,26,3,15.6
2075,84.66666666666667,84,2017.0,46,15,33,12.18
2076,114.89887640449439,213,2016.0,47,39,58,57.51
2077,114.89887640449439,322,2017.0,48,52,39,65.688
2078,84.66666666666667,80,2019.0,49,24,100,13.2
2079,114.89887640449439,271,2018.0,50,40,271,35.23
2080,114.89887640449439,74,2017.0,51,22,42,18.796
2081,114.89887640449439,231,2016.0,52,69,126,30.03
2082,114.89887640449439,74,2018.0,53,11,196,10.73
2083,84.66666666666667,337,2017.0,54,26,68,90.99
2084,84.66666666666667,340,2016.0,55,1,131,85.0
2085,114.89887640449439,400,2013.0,56,0,122,1e-06
2086,58.129629629629626,192,2011.0,60,8,60,43.584
2087,114.89887640449439,70,2016.0,57,1,204,17.5
2088,114.89887640449439,105,2019.0,58,1,275,26.25
2089,84.66666666666667,111,2016.0,59,23,95,11.31
2090,84.66666666666667,95,2016.0,60,12,42,23.845
2091,114.89887640449439,230,2012.0,61,9,49,29.9
2092,114.89887640449439,341,2014.0,63,36,48,49.445
